Código CNH,Nombre,Comunidad Autónoma,Provincia,Municipio,Dirección,Código Postal,Teléfono,Telefax,Número de camas instaladas,Dependencia Patrimonial,Dependencia Funcional,Finalidad Asistencial,Observaciones,Concierto,Acreditación Docente,lat,lon
70131,POLICLÍNICA MIRAMAR,ILLES BALEARS,ILLES BALEARS,Palma de Mallorca,"CAMINO DE LA VILETA, 30",7011,971767000.0,971767379.0,206.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,39.5834953,2.630276
70399,HOSPITAL UNIVERSITARI SON ESPASES,ILLES BALEARS,ILLES BALEARS,Palma de Mallorca,"CARRETERA VALDEMOSSA, 79",7120,871205000.0,871205500.0,839.0,SEGURIDAD SOCIAL,SERVEI DE SALUT DE LES ILLES BALEARS- IB-SALUT,GENERAL,,NO,SI,39.60701435,2.6447544813981168
70333,HOSPITAL SON LLATZER,ILLES BALEARS,ILLES BALEARS,Palma de Mallorca,"CTRA. MANACOR, KM.4",7198,871202000.0,871202027.0,419.0,SEGURIDAD SOCIAL,SERVEI DE SALUT DE LES ILLES BALEARS- IB-SALUT,GENERAL,,NO,SI,39.5698335,2.6980668
70344,HOSPITAL QUIRÓNSALUD PALMAPLANAS,ILLES BALEARS,ILLES BALEARS,Palma de Mallorca,"CAMÍ DELS REIS, 308",7010,971918000.0,971918012.0,169.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,39.59868325,2.643837330148715
350081,SANATORIO DERMATOLÓGICO REGIONAL,CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las","HOYA DEL PARRADO, 2 (TAFIRA ALTA)",35017,928350354.0,928350100.0,54.0,DIPUTACIÓN O CABILDO,DIPUTACIÓN O CABILDO,GERIATRÍA Y/O LARGA ESTANCIA,,SI,NO,,
350332,COMPLEJO HOSPITALARIO UNIVERSITARIO DE GRAN CANARIA DR. NEGRÍN,CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las",BARRANCO DE LA BALLENA S/N,35010,928450001.0,928449085.0,828.0,COMUNIDAD AUTÓNOMA,SERVICIO CANARIO DE SALUD,GENERAL,,NO,SI,,
350069,UNIDADES CLÍNICAS Y DE REHABILITACIÓN (UCYR),CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las","REAL DEL CASTILLO, 152",35014,928303834.0,,0.0,COMUNIDAD AUTÓNOMA,SERVICIO CANARIO DE SALUD,PSIQUIÁTRICO,,NO,NO,,
350311,HOSPITAL UNIVERSITARIO  DE GRAN CANARIA DR. NEGRÍN,CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las","BARRANCO DE LA BALLENA, S/N",35010,928450001.0,928449085.0,0.0,COMUNIDAD AUTÓNOMA,SERVICIO CANARIO DE SALUD,GENERAL,,NO,SI,28.120919999999998,-15.444681301510293
350290,COMPLEJO HOSPITALARIO UNIVERSITARIO INSULAR-MATERNO INFANTIL,CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las","AV. MARÍTIMA DEL SUR, S/N",35016,928444000.0,928444732.0,916.0,COMUNIDAD AUTÓNOMA,SERVICIO CANARIO DE SALUD,GENERAL,,NO,SI,,
350056,HOSPITAL UNIVERSITARIO INSULAR DE GRAN CANARIA,CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las","AV MARÍTIMA DEL SUR, S/N",35016,928444000.0,928444732.0,0.0,COMUNIDAD AUTÓNOMA,SERVICIO CANARIO DE SALUD,GENERAL,,NO,SI,,
350043,HOSPITAL UNIVERSITARIO MATERNO-INFANTIL DE CANARIAS,CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las","AV. MARÍTIMA DEL SUR, S/N",35016,928444400.0,928444732.0,0.0,SEGURIDAD SOCIAL,SERVICIO CANARIO DE SALUD,MATERNO-INFANTIL,,NO,SI,,
350206,HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las","LEÓN Y CASTILLO, 407",35007,928499900.0,928266627.0,187.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
350192,CLÍNICA BANDAMA,CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las","LA TORNERA, 16 (TAFIRA ALTA)",35017,928350050.0,928353264.0,64.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,PSIQUIÁTRICO,,NO,NO,,
350173,HOSPITAL SAN ROQUE LAS PALMAS DE GRAN CANARIA,CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las","DOLORES DE LA ROCHA, 5",35001,928012630.0,928316048.0,162.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,28.0977378,-15.4267554
350167,"INSTITUTO POLICLÍNICO CAJAL, S.L.",CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las","SENADOR CASTILLO OLIVARES, 15",35003,928369166.0,928363475.0,136.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
350154,"HOSPITAL POLICLÍNICO LA PALOMA, S.A.",CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las","MAESTRO VALLE, 20",35005,928234466.0,928242840.0,108.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
350120,VITHAS HOSPITAL SANTA CATALINA,CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las","LEÓN Y CASTILLO, 292",35005,928297151.0,928233485.0,152.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
350115,FUNDACIÓN BENÉFICA CANARIA CASA ASILO SAN JOSÉ,CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las","PADRE CUETO, 26",35008,928263708.0,928264393.0,66.0,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GENERAL,,SI,NO,,
310039,CENTRO SAN FRANCISCO JAVIER,C. FORAL DE NAVARRA,NAVARRA,Pamplona/Iruña,"AV. VILLAVA, 53",31015,848422730.0,848428301.0,28.0,COMUNIDAD AUTÓNOMA,SERVICIO NAVARRO DE SALUD-OSASUNBIDEA,PSIQUIÁTRICO,,NO,NO,,
310044,HOSPITAL SAN JUAN DE DIOS,C. FORAL DE NAVARRA,NAVARRA,Pamplona/Iruña,"BELOSO ALTO, 3",31006,948231800.0,948012160.0,190.0,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),GENERAL,,SI,NO,,
310057,CLINICA PSIQUIATRICA PADRE MENNI,C. FORAL DE NAVARRA,NAVARRA,Pamplona/Iruña,CALLE JOAQUÍN BEUNZA 45,31014,948140611.0,,226.0,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),PSIQUIÁTRICO,,SI,NO,42.82515895,-1.6546941690703432
310060,CLINICA UNIVERSIDAD DE NAVARRA,C. FORAL DE NAVARRA,NAVARRA,Pamplona/Iruña,"AV. PIO XII, 36",31008,948255400.0,948296500.0,241.0,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GENERAL,,SI,SI,42.8058167,-1.6642959885309305
310076,CLINICA SAN MIGUEL,C. FORAL DE NAVARRA,NAVARRA,Pamplona/Iruña,"BELOSO ALTO, 32",31006,948296000.0,,72.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
310095,CLÍNICA SAN FERMÍN,C. FORAL DE NAVARRA,NAVARRA,Pamplona/Iruña,"AV. DE GALICIA, 2-A",31003,948235850.0,948239941.0,5.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,40.371562,-3.6929670589467003
310150,COMPLEJO HOSPITALARIO DE NAVARRA,C. FORAL DE NAVARRA,NAVARRA,Pamplona/Iruña,"IRUNLARREA, 3",31008,84842222.0,848422281.0,1086.0,COMUNIDAD AUTÓNOMA,SERVICIO NAVARRO DE SALUD-OSASUNBIDEA,GENERAL,,NO,SI,42.805091399999995,-1.6685624933271659
360010,HOSPITAL UNIVERSITARIO MONTECELO,GALICIA,PONTEVEDRA,Pontevedra,"MOURENTE, S/N",36071,986800000.0,986800004.0,0.0,ENTIDADES PÚBLICAS,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,SI,,
360025,HOSPITAL PROVINCIAL DE PONTEVEDRA,GALICIA,PONTEVEDRA,Pontevedra,"DOCTOR LOUREIRO CRESPO, 002",36004,986800000.0,986800001.0,0.0,ENTIDADES PÚBLICAS,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,SI,42.428488349999995,-8.637367592749655
360031,HESTIA SANTA MARIA,GALICIA,PONTEVEDRA,Pontevedra,"SANTA MARIA (DE), 9",36002,986856562.0,986853619.0,70.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GERIATRÍA Y/O LARGA ESTANCIA,,SI,NO,,
360059,HOSPITAL QUIRONSALUD MIGUEL DOMINGUEZ,GALICIA,PONTEVEDRA,Pontevedra,"FRAY JUAN NAVARRETE, 9",36001,986856800.0,986864122.0,127.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
360340,COMPLEXO HOSPITALARIO UNIVERSITARIO DE PONTEVEDRA,GALICIA,PONTEVEDRA,Pontevedra,"MOURENTE, S/N",36071,986800000.0,986800004.0,605.0,ENTIDADES PÚBLICAS,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,SI,,
370055,HOSPITAL GENERAL DE LA SANTÍSIMA TRINIDAD,CASTILLA Y LEÓN,SALAMANCA,Salamanca,"Pº DE CARMELITAS, 74-94",37007,923269300.0,923269787.0,106.0,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GENERAL,,SI,NO,,
370037,HOSPITAL UNIVERSITARIO DE SALAMANCA,CASTILLA Y LEÓN,SALAMANCA,Salamanca,"Pº DE SAN VICENTE, 58-182",37007,923291100.0,923291131.0,0.0,SEGURIDAD SOCIAL,SANIDAD CASTILLA Y LEÓN-SACYL,GENERAL,,NO,SI,,
370016,COMPLEJO ASISTENCIAL UNIVERSITARIO DE SALAMANCA,CASTILLA Y LEÓN,SALAMANCA,Salamanca,"Pº DE SAN VICENTE, 58-182",37007,923291100.0,923291131.0,914.0,ENTIDADES PÚBLICAS,SANIDAD CASTILLA Y LEÓN-SACYL,GENERAL,,NO,SI,,
82202,INSTITUT TRASTORN LÍMIT,CATALUÑA,BARCELONA,Sant Cugat del Vallès,"CR PEDRO I PONS, 1",8195,666301013.0,,14.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,PSIQUIÁTRICO,,NO,NO,,
380051,HOSPITAL FEBLES CAMPOS,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,"DOMINGO JORGE MANRIQUE, 2",38006,922843300.0,922241841.0,258.0,DIPUTACIÓN O CABILDO,DIPUTACIÓN O CABILDO,GERIATRÍA Y/O LARGA ESTANCIA,,SI,NO,28.4700575,-16.267872211542986
380064,HOSPITAL SAN JUAN DE DIOS,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,"CTRA. GENERAL  NORTE, 53",38009,922645511.0,922661208.0,152.0,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),GENERAL,,SI,NO,,
380103,"CLÍNICA PARQUE, S.A.",CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,"MÉNDEZ NÚÑEZ, 40",38002,922274400.0,922247674.0,64.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
380295,HOSPITAL RAMBLA S.L.,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,"RAMBLA SANTA CRUZ, 115",38001,922291600.0,922291088.0,97.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
380048,UNIDADES CLÍNICAS Y DE REHABILITACIÓN DE SALUD MENTAL,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,"DOMINGO JOSÉ MANRIQUE, 2",38006,922678061.0,922241841.0,0.0,COMUNIDAD AUTÓNOMA,SERVICIO CANARIO DE SALUD,PSIQUIÁTRICO,,NO,SI,,
380033,HOSPITAL DE OFRA,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,"LA CUESTA, S/N",38008,922602000.0,922602466.0,0.0,SEGURIDAD SOCIAL,SERVICIO CANARIO DE SALUD,GENERAL,,NO,SI,28.4571514,-16.29028292862879
380027,HOSPITAL UNIVERSITARIO NUESTRA SEÑORA DE CANDELARIA,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,"CTRA. DEL ROSARIO, 145",38010,922602000.0,922602334.0,0.0,SEGURIDAD SOCIAL,SERVICIO CANARIO DE SALUD,GENERAL,,NO,SI,28.4485003,-16.28464280388927
380012,COMPLEJO HOSPITALARIO UNIVERSITARIO NTRA. SRA. DE CANDELARIA,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,"CTRA. DEL ROSARIO, 145",38010,922602000.0,922602334.0,1066.0,SEGURIDAD SOCIAL,SERVICIO CANARIO DE SALUD,GENERAL,,NO,SI,,
380086,HOSPITAL QUIRÓN TENERIFE,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,"POETA RODRÍGUEZ HERRERA, 1",38006,922280700.0,922270908.0,187.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
390015,HOSPITAL UNIVERSITARIO MARQUÉS DE VALDECILLA,CANTABRIA,CANTABRIA,Santander,"AV. DE VALDECILLA, S/N",39008,942202520.0,942202655.0,923.0,SEGURIDAD SOCIAL,SERVICIO CÁNTABRO DE SALUD-SCS,GENERAL,,NO,SI,43.45581635,-3.8295046748461123
390054,HOSPITAL SANTA CLOTILDE - ORDEN HOSPITALARIA SAN JUAN DE DIOS.,CANTABRIA,CANTABRIA,Santander,"AV. GENERAL DÁVILA, 35",39006,942217711.0,942218711.0,127.0,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),GERIATRÍA Y/O LARGA ESTANCIA,,SI,NO,,
390041,HOSPITAL RAMÓN NEGRETE,CANTABRIA,CANTABRIA,Santander,AV. DEL FARO-PINTOR EDUARDO SANZ Nº 19,39012,942204100.0,942204111.0,30.0,MATEP,MATEP,TRAUMATOLOGÍA Y/O REHABILITACIÓN,,SI,NO,,
390067,CENTRO HOSPITALARIO PADRE MENNI,CANTABRIA,CANTABRIA,Santander,"AV. DE CANTABRIA, 52",39012,942390060.0,942391266.0,403.0,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),PSIQUIÁTRICO,,SI,NO,43.47713775,-3.802275864049727
400019,COMPLEJO ASISTENCIAL DE SEGOVIA,CASTILLA Y LEÓN,SEGOVIA,Segovia,"LUIS ERIK CLAVERÍA NEURÓLOGO, S/NÚM.",40002,921419100.0,921419149.0,375.0,SEGURIDAD SOCIAL,SANIDAD CASTILLA Y LEÓN-SACYL,GENERAL,,NO,SI,40.942846849999995,-4.128734630432394
400030,HOSPITAL GENERAL DE SEGOVIA,CASTILLA Y LEÓN,SEGOVIA,Segovia,"LUIS ERIK CLAVERÍA NEURÓLOGO, S/NÚM",40002,921419100.0,921419149.0,0.0,SEGURIDAD SOCIAL,SANIDAD CASTILLA Y LEÓN-SACYL,GENERAL,,NO,SI,,
400045,HOSPITAL RECOLETAS SEGOVIA NTRA. SRA. DE LA MISERICORDIA,CASTILLA Y LEÓN,SEGOVIA,Segovia,"CALLE DR. VELASCO, 21-23",40003,921460115.0,921460117.0,48.0,OTRO PRIVADO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
410042,HOSPITAL VIRGEN MACARENA,ANDALUCÍA,SEVILLA,Sevilla,"AVDA. DOCTOR FEDRIANI, 3",41071,955008000.0,955008021.0,0.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI,,
410055,HOSPITAL SAN LÁZARO,ANDALUCÍA,SEVILLA,Sevilla,"AVDA. DOCTOR FEDRIANI, 56",41009,955017800.0,955017941.0,0.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI,,
410074,HOSPITAL VICTORIA EUGENIA DE LA CRUZ ROJA ESPAÑOLA,ANDALUCÍA,SEVILLA,Sevilla,"AV. CRUZ ROJA, 1",41009,954352082.0,954353025.0,39.0,PRIVADO-BENÉFICO (CRUZ ROJA),PRIVADO-BENÉFICO (CRUZ ROJA),GENERAL,,SI,NO,,
410080,HOSPITAL SAN JUAN DE DIOS DE SEVILLA,ANDALUCÍA,SEVILLA,Sevilla,"AV. EDUARDO DATO, 42",41005,954933870.0,954933871.0,47.0,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),GENERAL,,SI,NO,37.3813881,-5.969162100794513
410093,HOSPITAL DUQUES DEL INFANTADO,ANDALUCÍA,SEVILLA,Sevilla,"C/ SOR GREGORIA DE SANTA TERESA, S/N",41012,955016300.0,955016310.0,0.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI,37.36309825,-5.987915075531994
410107,CLÍNICA SANTA ISABEL,ANDALUCÍA,SEVILLA,Sevilla,"LUIS MONTOTO, 100",41018,954919000.0,954571170.0,96.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,,
410114,HOSPITAL QUIRONSALUD SAGRADO CORAZÓN,ANDALUCÍA,SEVILLA,Sevilla,"RAFAEL SALGADO, 3",41013,954937676.0,954628155.0,147.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,,
410129,HOSPITAL FÁTIMA,ANDALUCÍA,SEVILLA,Sevilla,"GLORIETA DE MÉXICO, 1",41012,954613300.0,955040362.0,73.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,37.3686476,-5.9880706862921755
410135,HOSPITAL QUIRONSALUD INFANTA LUISA,ANDALUCÍA,SEVILLA,Sevilla,"SAN JACINTO, 87",41010,954330100.0,954001824.0,139.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,,
410191,CLÍNICA NUESTRA SEÑORA DE ARÁNZAZU,ANDALUCÍA,SEVILLA,Sevilla,"C/ JESÚS DEL GRAN PODER, 29",41002,954382110.0,954907675.0,10.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,QUIRÚRGICO,,NO,NO,,
410325,"FREMAP, HOSPITAL Y CENTRO DE REHABILITACIÓN DE SEVILLA",ANDALUCÍA,SEVILLA,Sevilla,"AV. DE JEREZ, S/N",41014,954249102.0,954249283.0,102.0,MATEP,MATEP,TRAUMATOLOGÍA Y/O REHABILITACIÓN,,NO,NO,,
410346,HOSPITAL PSIQUIÁTRICO PENITENCIARIO,ANDALUCÍA,SEVILLA,Sevilla,"CRTA. TORREBLANCA-MAIRENA, KM. 3,5",41007,955616666.0,955614300.0,26.0,MINISTERIO DE INTERIOR,ADMINISTRACIÓN PENITENCIARIA,PSIQUIÁTRICO,,NO,NO,38.3500732,-0.563469
410016,HOSPITAL GENERAL DEL H.U. VIRGEN DEL ROCÍO,ANDALUCÍA,SEVILLA,Sevilla,"AVDA. MANUEL SIUROT, S/N",41013,955012000.0,955013465.0,0.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI,,
410021,HOSPITAL VIRGEN DE VALME,ANDALUCÍA,SEVILLA,Sevilla,"CTRA. CÁDIZ-BELLAVISTA, KM. 548,9",41014,955015000.0,955015143.0,0.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI,,
410409,HOSPITAL VIAMED SANTA ÁNGELA DE LA CRUZ,ANDALUCÍA,SEVILLA,Sevilla,"AVDA. DE JEREZ, 59",41013,954032000.0,954032001.0,105.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,,
410286,HOSPITAL UNIVERSITARIO VIRGEN DEL ROCÍO,ANDALUCÍA,SEVILLA,Sevilla,"AVDA. MANUEL SIUROT, S/N",41013,955013466.0,955013465.0,1350.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI,37.3629504,-5.978930232248761
410443,HOSPITAL DE REHABILITACIÓN Y TRAUMATOLOGÍA VIRGEN DEL ROCÍO,ANDALUCÍA,SEVILLA,Sevilla,"AVDA. MANUEL SIUROT, S/N",41013,955012000.0,955013473.0,0.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,TRAUMATOLOGÍA Y/O REHABILITACIÓN,,NO,NO,,
410465,HOSPITAL INFANTIL,ANDALUCÍA,SEVILLA,Sevilla,"AVDA. MANUEL SIUROT, S/N",41013,955012000.0,955013473.0,0.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,INFANTIL,,NO,NO,,
410476,HOSPITAL DE LA MUJER,ANDALUCÍA,SEVILLA,Sevilla,"AVDA. MANUEL SIUROT, S/N",41013,955012000.0,955013473.0,0.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,NO,37.3631192,-5.978212645844351
410303,HOSPITAL UNIVERSITARIO VIRGEN DE VALME,ANDALUCÍA,SEVILLA,Sevilla,"AVDA. DE BELLAVISTA, S/N",41014,955015160.0,955015186.0,617.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI,37.3188246,-5.971218203465227
410299,HOSPITAL UNIVERSITARIO VIRGEN MACARENA,ANDALUCÍA,SEVILLA,Sevilla,"AVDA. DOCTOR FEDRIANI, 3",41009,955008000.0,955008021.0,960.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI,37.40675795,-5.9868499784072
420026,HOSPITAL VIRGEN DEL MIRÓN,CASTILLA Y LEÓN,SORIA,Soria,"CTRA. DE LOGROÑO, 8",42005,975220850.0,975220547.0,0.0,COMUNIDAD AUTÓNOMA,SANIDAD CASTILLA Y LEÓN-SACYL,GERIATRÍA Y/O LARGA ESTANCIA,,NO,SI,41.7713567,-2.4638832301330957
420040,COMPLEJO ASISTENCIAL DE SORIA,CASTILLA Y LEÓN,SORIA,Soria,"Pº. STA. BÁRBARA, S/N",42005,975234300.0,975234305.0,319.0,ENTIDADES PÚBLICAS,SANIDAD CASTILLA Y LEÓN-SACYL,GENERAL,,NO,SI,,
420011,HOSPITAL SANTA BÁRBARA,CASTILLA Y LEÓN,SORIA,Soria,"Pº SANTA BÁRBARA, S/N",42005,975234300.0,975234305.0,0.0,SEGURIDAD SOCIAL,SANIDAD CASTILLA Y LEÓN-SACYL,GENERAL,,NO,SI,41.77195705,-2.471252159575303
430022,HOSPITAL SOCIOSANITARI FRANCOLÍ,CATALUÑA,TARRAGONA,Tarragona,"CR DOCTOR MALLAFRE GUASCH, S/N",43005,977232714.0,977237844.0,156.0,COMUNIDAD AUTÓNOMA,OTROS PÚBLICOS,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,41.12497555,1.2391452645069752
430043,HOSPITAL DE SANT PAU I SANTA TECLA,CATALUÑA,TARRAGONA,Tarragona,"RB VELLA, 14",43003,977259900.0,977234942.0,186.0,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GENERAL,,,SI,41.1160384,1.2545976295496897
430017,HOSPITAL UNIVERSITARI JOAN XXIII DE TARRAGONA,CATALUÑA,TARRAGONA,Tarragona,"CR DOCTOR MALLAFRÉ GUASCH, 4",43005,977295800.0,977224011.0,372.0,SEGURIDAD SOCIAL,INSTITUTO CATALÁN DE LA SALUD,GENERAL,,,SI,,
430322,RESIDÈNCIA SANTA TECLA PONENT,CATALUÑA,TARRAGONA,Tarragona,"CR MENORCA, 26",43006,977540678.0,977922011.0,70.0,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,,
430265,CENTRE SOCIOSANITARI LLEVANT,CATALUÑA,TARRAGONA,Tarragona,"CR JOAN FUSTER ORTELLS, S/N",43007,977239412.0,977236628.0,60.0,COMUNIDAD AUTÓNOMA,OTRO PRIVADO-BENÉFICO,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,41.1219413,1.2670169
430069,CLÍNICA ACTIVA MÚTUA 2008,CATALUÑA,TARRAGONA,Tarragona,"CR PIN I SOLER, 12",43002,977217900.0,977230716.0,22.0,MATEP,MATEP,OTROS MONOGRÁFICOS,,NO,NO,37.3745926,-5.9957492
430056,HOSPITAL VIAMED MONEGAL,CATALUÑA,TARRAGONA,Tarragona,"CR LÓPEZ PELÁEZ, 15-17",43002,977225012.0,977244568.0,53.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,,
440012,HOSPITAL OBISPO POLANCO,ARAGÓN,TERUEL,Teruel,AVDA RUIZ JARABO S/N,44002,978654000.0,978654195.0,215.0,SEGURIDAD SOCIAL,SERVICIO ARAGONÉS DE SALUD-SALUD,GENERAL,,NO,SI,40.3330796,-1.1068770452114853
440033,CENTRO DE REHABILITACION PSICOSOCIAL SAN JUAN DE DIOS,ARAGÓN,TERUEL,Teruel,"AV. DE ZARAGOZA, 10",44001,978654040.0,978654041.0,150.0,COMUNIDAD AUTÓNOMA,SERVICIO ARAGONÉS DE SALUD-SALUD,PSIQUIÁTRICO,,NO,SI,,
440027,HOSPITAL SAN JOSÉ,ARAGÓN,TERUEL,Teruel,"AV. ZARAGOZA, 16",44001,978654070.0,978654071.0,50.0,COMUNIDAD AUTÓNOMA,SERVICIO ARAGONÉS DE SALUD-SALUD,GERIATRÍA Y/O LARGA ESTANCIA,,NO,SI,,
450133,"CENTRO DE TRAT. DE DROGODEP. ""EL ALBA""",CASTILLA-LA MANCHA,TOLEDO,Toledo,"CARRETERA TOLEDO-PUEBLA DE MONTALBÁN, KM. 3,500",45005,925216154.0,925216250.0,30.0,COMUNIDAD AUTÓNOMA,COMUNIDAD AUTÓNOMA,OTRA FINALIDAD,,NO,NO,,
450122,QUIRÓN SALUD TOLEDO,CASTILLA-LA MANCHA,TOLEDO,Toledo,"URBANIZACIÓN TRES CULTURAS, S/N",45005,925266100.0,925266104.0,80.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,MÉDICO-QUIRÚRGICO,,SI,NO,,
450113,HOSPITAL LABORAL SOLIMAT MUTUA COLABORADORA CON LA SS Nº 72,CASTILLA-LA MANCHA,TOLEDO,Toledo,"SAN PEDRO EL VERDE, 35",45004,925215267.0,925215254.0,10.0,MATEP,MATEP,TRAUMATOLOGÍA Y/O REHABILITACIÓN,,NO,NO,,
450092,COMPLEJO HOSPITALARIO DE TOLEDO,CASTILLA-LA MANCHA,TOLEDO,Toledo,"AVDA. DE BARBER, 30",45004,925269200.0,925214836.0,953.0,SEGURIDAD SOCIAL,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,GENERAL,,NO,SI,,
